src,dest,status
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n013-2018-08-16-14-35-35+0800__CAM_BACK_LEFT__1534401408947155.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n013-2018-08-16-14-35-35+0800__CAM_BACK_LEFT__1534401408947155.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n015-2018-07-12-15-24-30+0800__CAM_FRONT_LEFT__1531380370154844.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n015-2018-07-12-15-24-30+0800__CAM_FRONT_LEFT__1531380370154844.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n013-2018-08-15-10-43-15+0800__CAM_BACK_RIGHT__1534301692178054.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n013-2018-08-15-10-43-15+0800__CAM_BACK_RIGHT__1534301692178054.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n010-2018-07-05-16-03-19+0800__CAM_FRONT__1530778428912488.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n010-2018-07-05-16-03-19+0800__CAM_FRONT__1530778428912488.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n013-2018-07-31-13-56-46+0800__CAM_FRONT_LEFT__1533016670754825.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n013-2018-07-31-13-56-46+0800__CAM_FRONT_LEFT__1533016670754825.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n010-2018-07-23-11-50-54+0800__CAM_BACK__1532318303787257.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n010-2018-07-23-11-50-54+0800__CAM_BACK__1532318303787257.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n010-2018-07-09-11-56-37+0800__CAM_FRONT__1531109414262488.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n010-2018-07-09-11-56-37+0800__CAM_FRONT__1531109414262488.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-07-03-11-48-56+0800__CAM_FRONT_LEFT__1530589843604817.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-07-03-11-48-56+0800__CAM_FRONT_LEFT__1530589843604817.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n015-2018-07-12-15-24-30+0800__CAM_BACK_RIGHT__1531380592027893.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n015-2018-07-12-15-24-30+0800__CAM_BACK_RIGHT__1531380592027893.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n013-2018-08-21-10-39-45+0800__CAM_FRONT_LEFT__1534819185854825.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n013-2018-08-21-10-39-45+0800__CAM_FRONT_LEFT__1534819185854825.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-07-10-15-28-44+0800__CAM_FRONT_LEFT__1531207762104817.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-07-10-15-28-44+0800__CAM_FRONT_LEFT__1531207762104817.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-07-10-16-38-02+0800__CAM_FRONT_LEFT__1531211995404817.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-07-10-16-38-02+0800__CAM_FRONT_LEFT__1531211995404817.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n013-2018-08-27-14-41-26+0800__CAM_BACK_LEFT__1535352098297155.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n013-2018-08-27-14-41-26+0800__CAM_BACK_LEFT__1535352098297155.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n015-2018-07-11-14-07-42+0800__CAM_BACK_LEFT__1531289276897423.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n015-2018-07-11-14-07-42+0800__CAM_BACK_LEFT__1531289276897423.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-05-16-03-19+0800__CAM_FRONT_LEFT__1530777801754509.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n010-2018-07-05-16-03-19+0800__CAM_FRONT_LEFT__1530777801754509.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-09-10-11-49-13+0800__CAM_FRONT_LEFT__1536551663104817.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n016-2018-09-10-11-49-13+0800__CAM_FRONT_LEFT__1536551663104817.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n010-2018-07-10-10-50-47+0800__CAM_BACK_LEFT__1531191350897633.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n010-2018-07-10-10-50-47+0800__CAM_BACK_LEFT__1531191350897633.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_RIGHT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_RIGHT__1527178065119956.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_RIGHT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_RIGHT__1527178065119956.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_RIGHT/n013-2018-08-29-11-29-43+0800__CAM_FRONT_RIGHT__1535513791670176.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_RIGHT/n013-2018-08-29-11-29-43+0800__CAM_FRONT_RIGHT__1535513791670176.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n004-2018-07-03-16-14-28+0800__CAM_FRONT_LEFT__1530606172255062.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n004-2018-07-03-16-14-28+0800__CAM_FRONT_LEFT__1530606172255062.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n015-2018-09-05-11-47-58+0800__CAM_FRONT__1536119883862460.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n015-2018-09-05-11-47-58+0800__CAM_FRONT__1536119883862460.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n003-2018-01-03-12-03-23+0800__CAM_BACK_RIGHT__1514952926575561.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n003-2018-01-03-12-03-23+0800__CAM_BACK_RIGHT__1514952926575561.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n015-2018-09-19-12-17-39+0800__CAM_FRONT__1537331313762460.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n015-2018-09-19-12-17-39+0800__CAM_FRONT__1537331313762460.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n016-2018-09-05-11-24-47+0800__CAM_BACK_LEFT__1536117993947243.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n016-2018-09-05-11-24-47+0800__CAM_BACK_LEFT__1536117993947243.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n015-2018-09-13-15-40-27+0800__CAM_BACK_LEFT__1536824487297423.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n015-2018-09-13-15-40-27+0800__CAM_BACK_LEFT__1536824487297423.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n015-2018-07-13-11-56-18+0800__CAM_BACK_LEFT__1531454895399812.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n015-2018-07-13-11-56-18+0800__CAM_BACK_LEFT__1531454895399812.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n003-2018-01-04-11-37-37+0800__CAM_BACK_LEFT__1515037208821503.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n003-2018-01-04-11-37-37+0800__CAM_BACK_LEFT__1515037208821503.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n006-2018-09-17-14-44-43-0400__CAM_FRONT__1537210503612482.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n006-2018-09-17-14-44-43-0400__CAM_FRONT__1537210503612482.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-10-15-24-40-0400__CAM_FRONT__1536607625912404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-10-15-24-40-0400__CAM_FRONT__1536607625912404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-10-17-01-47-0400__CAM_FRONT__1536613795012419.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-10-17-01-47-0400__CAM_FRONT__1536613795012419.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_RIGHT/n015-2018-07-12-10-54-38+0800__CAM_FRONT_RIGHT__1531364298620339.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_RIGHT/n015-2018-07-12-10-54-38+0800__CAM_FRONT_RIGHT__1531364298620339.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n014-2018-07-31-14-50-02-0400__CAM_FRONT__1533063134862509.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n014-2018-07-31-14-50-02-0400__CAM_FRONT__1533063134862509.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n016-2018-07-04-11-04-28+0800__CAM_FRONT__1530673996263035.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n016-2018-07-04-11-04-28+0800__CAM_FRONT__1530673996263035.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n009-2018-07-06-14-10-27-0400__CAM_FRONT__1530901161512660.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n009-2018-07-06-14-10-27-0400__CAM_FRONT__1530901161512660.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n009-2018-09-12-09-59-51-0400__CAM_FRONT__1536761452412656.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n009-2018-09-12-09-59-51-0400__CAM_FRONT__1536761452412656.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n010-2018-07-03-15-04-38+0800__CAM_FRONT__1530602023512488.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n010-2018-07-03-15-04-38+0800__CAM_FRONT__1530602023512488.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n016-2018-07-13-14-39-53+0800__CAM_FRONT__1531464239012515.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n016-2018-07-13-14-39-53+0800__CAM_FRONT__1531464239012515.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-12-09-40-16-0400__CAM_FRONT__1536760146412404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-12-09-40-16-0400__CAM_FRONT__1536760146412404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-18-13-05-42-0400__CAM_FRONT__1537290347012404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-18-13-05-42-0400__CAM_FRONT__1537290347012404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-09-10-15-24-40-0400__CAM_BACK_LEFT__1536608126797405.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-09-10-15-24-40-0400__CAM_BACK_LEFT__1536608126797405.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-09-13-15-21-54-0400__CAM_FRONT_LEFT__1536867505754799.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-09-13-15-21-54-0400__CAM_FRONT_LEFT__1536867505754799.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-16-15-08-58-0400__CAM_FRONT__1526497943762465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-16-15-08-58-0400__CAM_FRONT__1526497943762465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-18-15-42-08-0400__CAM_BACK__1526673002137570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-18-15-42-08-0400__CAM_BACK__1526673002137570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527713612937570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527713612937570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n009-2018-05-08-15-52-41-0400__CAM_BACK_LEFT__1525809305235801.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n009-2018-05-08-15-52-41-0400__CAM_BACK_LEFT__1525809305235801.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178973287570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178973287570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292783412404.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-09-18-13-41-50-0400__CAM_FRONT__1537292783412404.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527712909387570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-30-16-31-36-0400__CAM_BACK__1527712909387570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-06-04-16-30-00-0400__CAM_FRONT__1528144313662465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-06-04-16-30-00-0400__CAM_FRONT__1528144313662465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178286637570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178286637570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-03-02-10-34-21-0500__CAM_FRONT__1520005542096925.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-03-02-10-34-21-0500__CAM_FRONT__1520005542096925.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-06-05-11-43-04-0400__CAM_FRONT__1528213429862465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-06-05-11-43-04-0400__CAM_FRONT__1528213429862465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-06-05-11-43-04-0400__CAM_BACK__1528214517537570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-06-05-11-43-04-0400__CAM_BACK__1528214517537570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n013-2018-08-23-10-53-46+0800__CAM_BACK__1534993104687005.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n013-2018-08-23-10-53-46+0800__CAM_BACK__1534993104687005.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_RIGHT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_RIGHT__1525809456052109.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_RIGHT/n009-2018-05-08-15-52-41-0400__CAM_FRONT_RIGHT__1525809456052109.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-06-05-11-43-04-0400__CAM_BACK_RIGHT__1528213952677813.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-06-05-11-43-04-0400__CAM_BACK_RIGHT__1528213952677813.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-05-30-16-31-36-0400__CAM_BACK_LEFT__1527712387047295.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-05-30-16-31-36-0400__CAM_BACK_LEFT__1527712387047295.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-18-15-42-08-0400__CAM_FRONT__1526672915612465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-18-15-42-08-0400__CAM_FRONT__1526672915612465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-07-31-15-02-23-0400__CAM_FRONT_LEFT__1533064125604799.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-07-31-15-02-23-0400__CAM_FRONT_LEFT__1533064125604799.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n010-2018-07-05-15-20-58+0800__CAM_BACK_RIGHT__1530775287127423.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n010-2018-07-05-15-20-58+0800__CAM_BACK_RIGHT__1530775287127423.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-15-20-59-0400__CAM_FRONT__1527708808912465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-15-20-59-0400__CAM_FRONT__1527708808912465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-15-20-59-0400__CAM_FRONT__1527708849112465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-15-20-59-0400__CAM_FRONT__1527708849112465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-16-31-36-0400__CAM_FRONT__1527713050262465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-30-16-31-36-0400__CAM_FRONT__1527713050262465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-06-05-11-43-04-0400__CAM_FRONT__1528214082362465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-06-05-11-43-04-0400__CAM_FRONT__1528214082362465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_LEFT__1527178603604917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_LEFT__1527178603604917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n009-2018-05-08-15-52-41-0400__CAM_BACK__1525809284377522.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n009-2018-05-08-15-52-41-0400__CAM_BACK__1525809284377522.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-21-11-06-59-0400__CAM_BACK__1526915653137570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-21-11-06-59-0400__CAM_BACK__1526915653137570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_LEFT__1527178582004917.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-05-24-12-02-23-0400__CAM_FRONT_LEFT__1527178582004917.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-16-15-08-58-0400__CAM_BACK__1526497983937570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-16-15-08-58-0400__CAM_BACK__1526497983937570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-03-02-10-34-21-0500__CAM_FRONT_LEFT__1520005789389966.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT_LEFT/n008-2018-03-02-10-34-21-0500__CAM_FRONT_LEFT__1520005789389966.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-09-14-13-25-13-0400__CAM_BACK_LEFT__1536946482047405.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_LEFT/n008-2018-09-14-13-25-13-0400__CAM_BACK_LEFT__1536946482047405.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-30-15-20-59-0400__CAM_BACK_RIGHT__1527709592627813.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-05-30-15-20-59-0400__CAM_BACK_RIGHT__1527709592627813.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_FRONT/n008-2018-05-16-15-08-58-0400__CAM_FRONT__1526497958512465.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_FRONT/n008-2018-05-16-15-08-58-0400__CAM_FRONT__1526497958512465.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178638387570.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK/n008-2018-05-24-12-02-23-0400__CAM_BACK__1527178638387570.jpg,COPIED
/home/shoo/personal/dlDev/school/classificationProject/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-03-14-14-56-49-0400__CAM_BACK_RIGHT__1521054887443520.jpg,/home/shoo/personal/dlDev/school/classificationProject/meta/al/exemplar/data/nuimages/samples/CAM_BACK_RIGHT/n008-2018-03-14-14-56-49-0400__CAM_BACK_RIGHT__1521054887443520.jpg,COPIED
